fecha;hora;red;serie;tema;texto;imagen;enlace
2027-06-26;12:30;instagram;EFQM;efqm-beneficios;"💙 Por qué EFQM: por dónde empezar.

Por qué EFQM: Beneficios más allá del sello. El primer paso es un Informe de GAP: medir la distancia entre tu gestión actual y el modelo, y decidir con datos.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-beneficios.png;https://www.tuconsultor.com/blog/post.html?p=2027-06-26-efqm-beneficios
2027-06-27;12:30;instagram;NORMAS;huella-de-carbono;"💙 ¿Qué es Huella de Carbono · ISO 14064 y para qué sirve de verdad?

Calculamos tu huella de carbono de organización conforme a ISO 14064 y GHG Protocol, y te acompañamos en el registro del MITECO y la verificación.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Sostenibilidad #ESG #MedioAmbiente #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/huella-de-carbono.png;https://www.tuconsultor.com/blog/post.html?p=2027-06-27-huella-de-carbono
2027-06-28;12:30;instagram;EFQM;efqm-mitos;"💙 Mitos del Modelo EFQM, explicado sin humo.

Mitos del Modelo EFQM: Lo que no es (y lo que sí). El Modelo EFQM 2025 no es un premio, es un marco para transformar la organización con criterio.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-mitos.png;https://www.tuconsultor.com/blog/post.html?p=2027-06-28-efqm-mitos
2027-06-29;12:30;instagram;NORMAS;iso-14068;"💙 ISO 14068: Neutralidad en carbono. Y esto es lo que gana tu organización.

Hoja de ruta hacia la neutralidad climática: reducción, compensación y declaración conforme a ISO 14068, con evidencias y sin greenwashing.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Sostenibilidad #ESG #MedioAmbiente #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/iso-14068.png;https://www.tuconsultor.com/blog/post.html?p=2027-06-29-iso-14068
2027-06-30;12:30;instagram;EFQM;efqm-primeros-pasos;"💙 Primeros pasos con EFQM: lo que aporta de verdad.

Primeros pasos con EFQM. Trabajar con el Modelo EFQM te da una foto honesta de tu gestión y una hoja de ruta priorizada — el sello es la consecuencia.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-primeros-pasos.png;https://www.tuconsultor.com/blog/post.html?p=2027-06-30-efqm-primeros-pasos
2027-07-01;12:30;instagram;NORMAS;memoria-gri;"💙 El error más común al implantar Memoria GRI (y cómo evitarlo).

Copiar documentación de otra empresa y esperar que cuele. El sistema debe nacer de TU actividad real, o se convierte en burocracia muerta.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Sostenibilidad #ESG #MedioAmbiente #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/memoria-gri.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-01-memoria-gri
2027-07-02;12:30;instagram;EFQM;efqm-formacion;"💙 Formación EFQM 2025: el fallo que vemos una y otra vez.

Formación EFQM 2025: el error habitual es tratarlo como un trámite documental. EFQM se trabaja desde la dirección, con datos y con las personas.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-formacion.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-02-efqm-formacion
2027-07-03;12:30;instagram;NORMAS;einf;"💙 ¿Es EINF para tu organización? Señales de que sí.

Si tus clientes (o la Administración) empiezan a pedírtelo, si has crecido y ""todo está en la cabeza de dos personas"", o si quieres diferenciarte en licitaciones: sí, es para ti.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Sostenibilidad #ESG #MedioAmbiente #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/einf.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-03-einf
2027-07-04;12:30;instagram;EFQM;efqm-modelo-2025;"💙 ¿Te toca ya trabajar con el Modelo EFQM?

El Modelo EFQM 2025. Si tu organización ya certifica ISO y quiere dar el salto de ""cumplir"" a ""sobresalir"", el Modelo EFQM es el siguiente paso natural.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-modelo-2025.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-04-efqm-modelo-2025
2027-07-05;12:30;instagram;NORMAS;csrd;"💙 CSRD: el primer paso es más simple de lo que crees.

Una conversación de diagnóstico: entender tu punto de partida y dimensionar el proyecto con plazos realistas. Sin compromiso.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Sostenibilidad #ESG #MedioAmbiente #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/csrd.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-05-csrd
2027-07-06;12:30;instagram;EFQM;efqm-direccion;"💙 Dimensión Dirección: por dónde empezar.

Dimensión Dirección: Propósito, visión y estrategia que orientan. El primer paso es un Informe de GAP: medir la distancia entre tu gestión actual y el modelo, y decidir con datos.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-direccion.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-06-efqm-direccion
2027-07-07;12:30;instagram;NORMAS;esg;"💙 ¿Qué es ESG y para qué sirve de verdad?

Definimos tu estrategia ESG con objetivos medibles y la conectamos con ratings, financiación sostenible y requisitos de clientes.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Sostenibilidad #ESG #MedioAmbiente #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/esg.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-07-esg
2027-07-08;12:30;instagram;EFQM;efqm-ejecucion;"💙 Dimensión Ejecución, explicado sin humo.

Dimensión Ejecución: De la estrategia al funcionamiento diario. El Modelo EFQM 2025 no es un premio, es un marco para transformar la organización con criterio.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-ejecucion.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-08-efqm-ejecucion
2027-07-09;12:30;instagram;NORMAS;iso-50001;"💙 ISO 50001: Gestión de la energía. Y esto es lo que gana tu organización.

Sistema de gestión energética ISO 50001: línea base, desempeño y ahorro real, con cumplimiento del RD de auditorías energéticas.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Sostenibilidad #ESG #MedioAmbiente #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/iso-50001.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-09-iso-50001
2027-07-10;12:30;instagram;EFQM;efqm-resultados;"💙 Dimensión Resultados: lo que aporta de verdad.

Dimensión Resultados. Trabajar con el Modelo EFQM te da una foto honesta de tu gestión y una hoja de ruta priorizada — el sello es la consecuencia.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-resultados.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-10-efqm-resultados
2027-07-11;12:30;instagram;NORMAS;iso-14006;"💙 El error más común al implantar ISO 14006 (y cómo evitarlo).

Copiar documentación de otra empresa y esperar que cuele. El sistema debe nacer de TU actividad real, o se convierte en burocracia muerta.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Sostenibilidad #ESG #MedioAmbiente #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/iso-14006.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-11-iso-14006
2027-07-12;12:30;instagram;EFQM;efqm-criterio1;"💙 Propósito, visión y estrategia: el fallo que vemos una y otra vez.

Propósito, visión y estrategia: el error habitual es tratarlo como un trámite documental. EFQM se trabaja desde la dirección, con datos y con las personas.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-criterio1.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-12-efqm-criterio1
2027-07-13;12:30;instagram;NORMAS;huella-hidrica;"💙 ¿Es Huella Hídrica para tu organización? Señales de que sí.

Si tus clientes (o la Administración) empiezan a pedírtelo, si has crecido y ""todo está en la cabeza de dos personas"", o si quieres diferenciarte en licitaciones: sí, es para ti.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Sostenibilidad #ESG #MedioAmbiente #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/huella-hidrica.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-13-huella-hidrica
2027-07-14;12:30;instagram;EFQM;efqm-criterio2;"💙 ¿Te toca ya trabajar con el Modelo EFQM?

Cultura y liderazgo. Si tu organización ya certifica ISO y quiere dar el salto de ""cumplir"" a ""sobresalir"", el Modelo EFQM es el siguiente paso natural.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-criterio2.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-14-efqm-criterio2
2027-07-15;12:30;instagram;NORMAS;movilidad-sostenible;"💙 Plan de Movilidad Sostenible: el primer paso es más simple de lo que crees.

Una conversación de diagnóstico: entender tu punto de partida y dimensionar el proyecto con plazos realistas. Sin compromiso.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Sostenibilidad #ESG #MedioAmbiente #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/movilidad-sostenible.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-15-movilidad-sostenible
2027-07-16;12:30;instagram;EFQM;efqm-criterio3;"💙 Implicar a los grupos de interés: por dónde empezar.

Implicar a los grupos de interés: Criterio 3 del Modelo EFQM. El primer paso es un Informe de GAP: medir la distancia entre tu gestión actual y el modelo, y decidir con datos.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-criterio3.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-16-efqm-criterio3
2027-07-17;12:30;instagram;NORMAS;pacto-mundial;"💙 ¿Qué es Pacto Mundial y para qué sirve de verdad?

Te ayudamos a adherirte al Pacto Mundial y a elaborar tus informes de progreso anuales con evidencias sólidas.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Sostenibilidad #ESG #MedioAmbiente #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/pacto-mundial.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-17-pacto-mundial
2027-07-18;12:30;instagram;EFQM;efqm-criterio4;"💙 Crear valor sostenible, explicado sin humo.

Crear valor sostenible: Criterio 4 del Modelo EFQM. El Modelo EFQM 2025 no es un premio, es un marco para transformar la organización con criterio.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-criterio4.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-18-efqm-criterio4
2027-07-19;12:30;instagram;NORMAS;economia-circular;"💙 Economía Circular: Del residuo al recurso. Y esto es lo que gana tu organización.

Diagnóstico y hoja de ruta de economía circular: reducción de residuos, subproductos y nuevos modelos de negocio circulares.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Sostenibilidad #ESG #MedioAmbiente #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/economia-circular.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-19-economia-circular
2027-07-20;12:30;instagram;EFQM;efqm-criterio5;"💙 Funcionamiento y transformación: lo que aporta de verdad.

Funcionamiento y transformación. Trabajar con el Modelo EFQM te da una foto honesta de tu gestión y una hoja de ruta priorizada — el sello es la consecuencia.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-criterio5.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-20-efqm-criterio5
2027-07-21;12:30;instagram;NORMAS;iso-27001;"💙 El error más común al implantar ISO 27001 (y cómo evitarlo).

Copiar documentación de otra empresa y esperar que cuele. El sistema debe nacer de TU actividad real, o se convierte en burocracia muerta.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Ciberseguridad #ISO27001 #ENS #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/iso-27001.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-21-iso-27001
2027-07-22;12:30;instagram;EFQM;efqm-criterio6;"💙 Percepción de los grupos de interés: el fallo que vemos una y otra vez.

Percepción de los grupos de interés: el error habitual es tratarlo como un trámite documental. EFQM se trabaja desde la dirección, con datos y con las personas.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-criterio6.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-22-efqm-criterio6
2027-07-23;12:30;instagram;NORMAS;ens;"💙 ¿Es Esquema Nacional de Seguridad para tu organización? Señales de que sí.

Si tus clientes (o la Administración) empiezan a pedírtelo, si has crecido y ""todo está en la cabeza de dos personas"", o si quieres diferenciarte en licitaciones: sí, es para ti.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Ciberseguridad #ISO27001 #ENS #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/ens.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-23-ens
2027-07-24;12:30;instagram;EFQM;efqm-criterio7;"💙 ¿Te toca ya trabajar con el Modelo EFQM?

Rendimiento estratégico y operativo. Si tu organización ya certifica ISO y quiere dar el salto de ""cumplir"" a ""sobresalir"", el Modelo EFQM es el siguiente paso natural.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-criterio7.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-24-efqm-criterio7
2027-07-25;12:30;instagram;NORMAS;eni;"💙 Esquema Nacional de Interoperabilidad: el primer paso es más simple de lo que crees.

Una conversación de diagnóstico: entender tu punto de partida y dimensionar el proyecto con plazos realistas. Sin compromiso.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Ciberseguridad #ISO27001 #ENS #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/eni.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-25-eni
